participant_numeric_id,participant_id,ai_prevexposure,exp_group,exp_workflow,exp_stage,image_id,image_order,exp_aism,exp_aieof,state,experience
7,fgrhjherw,0,1,0,2,1.O0vpxpfi10h0.DX,10,0,0,k,0
7,fgrhjherw,0,1,0,2,1.Ouems0qzk0r2.DX,11,0,0,k,0
7,fgrhjherw,0,1,0,2,patient381.O5vxlax35cji.DX,12,0,0,k,0
7,fgrhjherw,0,1,0,2,1.2.840.1136982019120610324296937.12,13,0,0,k,0
7,fgrhjherw,0,1,0,2,patient831.Oycrkbzh32qe.DX,14,0,0,k,0
7,fgrhjherw,0,1,0,2,patient7036064_1.Ogp00umqiuij.DX-trans-C0,15,0,0,k,0
7,fgrhjherw,0,1,0,2,1.2.840.114387.2419034848.33775.16758.37545.140573517037471_1.Oitmetn55zao.DX-trans-C0,16,0,0,k,0
7,fgrhjherw,0,1,0,2,patient16517791_1.Or4ygiqraftn.DX-trans-C0,17,0,0,k,0
7,fgrhjherw,0,1,0,2,1.2.840.114387.1547190832.46539.19841.37351.216842080968437_1.O3ahy2cknjbm.DX-trans-C0,18,0,0,k,0
7,fgrhjherw,0,1,0,2,patient171.Ork3gvf0on2i.DX,19,0,0,k,0
7,fgrhjherw,0,1,0,2,1.2.840.114387.109236580.31073.18206.47900.188182940312068_1.O44b0huggp1t.DX-trans-C0,20,0,0,k,0
7,fgrhjherw,0,1,0,3,patient831.Oa54srvsuxbn.DX,1,0,0,k,0
7,fgrhjherw,0,1,0,3,patient121.Of3uaebzd4om.CR,2,0,0,k,0
7,fgrhjherw,0,1,0,3,patient13835298_1.Otlbxmmpjtuh.DX-trans-C0,3,0,0,k,0
7,fgrhjherw,0,1,0,3,1.Oqrhywbzuyx1.DX,4,0,0,k,0
7,fgrhjherw,0,1,0,3,patient991.O2kenxsmsm3j.DX,5,0,0,k,0
7,fgrhjherw,0,1,0,3,patient1081.Obwj0dct1kfo.DX,6,0,0,k,0
7,fgrhjherw,0,1,0,3,1.2.826.0.1.3680043.2.950.7080.20200114184915.891318.1,7,0,0,k,0
7,fgrhjherw,0,1,0,3,1.2.840.114387.1853132226.18360.19280.45991.263960918993377_1.Og5sjaddyrcx.DX-trans-C0,8,0,0,k,0
7,fgrhjherw,0,1,0,3,patient211.O5imdpxn330f.DX,9,0,0,k,0
7,fgrhjherw,0,1,0,3,patient13585454_1.O0v2ax1aazdi.DX-trans-C0,10,0,0,k,0
7,fgrhjherw,0,1,0,3,patient381.Oradzmxyhz2d.DX,11,0,0,k,0
7,fgrhjherw,0,1,0,3,1.2.840.114387.2095227105.34746.19352.48093.820415.11576281_4.O30msgewocwx.DX-trans-C0,12,0,0,k,0
7,fgrhjherw,0,1,0,3,1.2.840.114387.2031362204.46699.19495.37500.186804080852284_1.Oceydoft5ppt.DX-trans-C0,13,0,0,k,0
7,fgrhjherw,0,1,0,3,patient10486720_1.O15ayfcaxo3w.DX-trans-C0,14,0,0,k,0
7,fgrhjherw,0,1,0,3,1.2.840.114387.1245902151.30964.19153.39780.1277452911829_1.Oqbglizwebqh.DX-trans-C0,15,0,0,k,0
7,fgrhjherw,0,1,0,3,1.2.840.114387.2052574178.23149.19344.47976.190223291927051_1.O1hqhtqpi4wo.DX-trans-C0,16,0,0,k,0
7,fgrhjherw,0,1,0,3,1.2.840.114387.1472060897.52012.19783.40127.78495851652316_1.Oijuad4zlt2a.DX-trans-C180,17,0,0,k,0
7,fgrhjherw,0,1,0,3,1.2.840.114387.109236580.31073.18206.47900.188182940312068_1.O4rgexces5op.DX-trans-C180,18,0,0,k,0
7,fgrhjherw,0,1,0,3,1.2.840.114387.1093670916.20673.16995.34234.59043316302908,19,0,0,k,0
7,fgrhjherw,0,1,0,3,1.On4hrkpbopyd.DX,20,0,0,k,0
7,fgrhjherw,0,1,0,4,patient381.Oc34vagt0zls.DX,1,0,0,k,0
7,fgrhjherw,0,1,0,4,1.2.840.114387.38991046.59195.18675.35056.232298896124273_1.Ok45kizozea3.DX-trans-C0,2,0,0,k,0
7,fgrhjherw,0,1,0,4,1.2.840.114387.113940857.40205.18956.38754.269326928770893,3,0,0,k,0
7,fgrhjherw,0,1,0,4,patient781.Ozfnu1rhscat.DX,4,0,0,k,0
7,fgrhjherw,0,1,0,4,patient15431100_1.Otescccmaxdx.DX-trans-C0,5,0,0,k,0
7,fgrhjherw,0,1,0,4,1.Or3oey5lknzr.DX,6,0,0,k,0
7,fgrhjherw,0,1,0,4,patient8602586_1.Oyuuusfzmhhr.DX-trans-C0,7,0,0,k,0
7,fgrhjherw,0,1,0,4,1.2.840.114387.1739990687.18146.18235.36301.18111002229369_4.Olxezeyeqt5q.DX-trans-C0,8,0,0,k,0
7,fgrhjherw,0,1,0,4,patient681.Oksruwoawrhh.DX,9,0,0,k,0
7,fgrhjherw,0,1,0,4,patient401.O2vaulbho2bv.DX,10,0,0,k,0
7,fgrhjherw,0,1,0,4,patient411.Oyqtp1vgdpn3.DX,11,0,0,k,0
7,fgrhjherw,0,1,0,4,1.2.840.114387.49405174.57598.19381.47415.269382081010196_1.Owdmffdija0p.DX-trans-C0,12,0,0,k,0
7,fgrhjherw,0,1,0,4,1.2.840.114387.1270204898.2667.16739.36474.170287051901020_1.Oerpc0bjd1gz.DX-trans-C0,13,0,0,k,0
7,fgrhjherw,0,1,0,4,patient1101.Otq0pulzeool.DX,14,0,0,k,0
7,fgrhjherw,0,1,0,4,1.2.840.1136982019120709401039072.26,15,0,0,k,0
7,fgrhjherw,0,1,0,4,1.2.840.114387.1275397819.53590.18928.42216.243829063652084,16,0,0,k,0
7,fgrhjherw,0,1,0,4,1.2.840.114387.244430990.10954.18762.45672.3649196.2048021_2.Oxweqwrp1xu2.DX-trans-C0,17,0,0,k,0
7,fgrhjherw,0,1,0,4,1.2.840.114387.1570899075.21587.19450.36744.196727151219212_1.Ozbywpannafq.DX-trans-C0,18,0,0,k,0
7,fgrhjherw,0,1,0,4,patient15843705_1.Okd004yop1en.DX-trans-C0,19,0,0,k,0
7,fgrhjherw,0,1,0,4,patient4257326_1.O1w4aczvr3mv.DX-trans-C0,20,0,0,k,0
7,fgrhjherw,0,1,0,5,1.2.840.114387.1634074939.9060.17345.34253.179069190477754_1.Oqfln2av2lkb.DX-trans-C0,1,1,0,k,0
7,fgrhjherw,0,1,0,5,2.Ozhdg23a52qt.DX,2,1,0,k,0
7,fgrhjherw,0,1,0,5,patient851.O0s3fxrek5ix.DX,3,1,0,k,0
7,fgrhjherw,0,1,0,5,1.2.840.114387.1533553662.25588.16979.47934.214128280054779_1.Omexcnnn2jne.DX-trans-C0,4,1,0,k,0
7,fgrhjherw,0,1,0,5,1.2.840.114387.200117305.19789.17595.48187.15630254.12038624_3.O3sgczsonec3.DX-trans-C0,5,1,0,k,0
7,fgrhjherw,0,1,0,5,1.2.840.114387.2049734003.16540.19192.41364.255227194347836,6,1,0,k,0
7,fgrhjherw,0,1,0,5,patient15411556_1.Omrvs1jc0nog.DX-trans-C180,7,1,0,k,0
7,fgrhjherw,0,1,0,5,patient81.Ohdpr3pp4g2q.DX,8,1,0,k,0
7,fgrhjherw,0,1,0,5,patient10486720_1.Oo1c0txxmjmx.DX-trans-C0,9,1,0,k,0
7,fgrhjherw,0,1,0,5,1.2.840.114387.1887915741.64049.19081.44020.45399106236633,10,1,0,k,0
7,fgrhjherw,0,1,0,5,1.2.840.114387.684986917.45117.20282.38523.248469578169876,11,1,0,k,0
7,fgrhjherw,0,1,0,5,1.Opi5b2xaacod.DX,12,1,0,k,0
7,fgrhjherw,0,1,0,5,patient531.Orm4ilwshpo3.DX,13,1,0,k,0
7,fgrhjherw,0,1,0,5,patient971.Oxadyyw1mjkw.DX,14,1,0,k,0
7,fgrhjherw,0,1,0,5,1.2.840.114387.1193998478.29864.19726.36124.190924827720316,15,1,0,k,0
7,fgrhjherw,0,1,0,5,1.2.840.114387.1586152208.44008.16710.36977.182774917345735_1.Oyhz15hv0242.DX-trans-C0,16,1,0,k,0
7,fgrhjherw,0,1,0,5,patient401.O0bmgh3zer0u.DX,17,1,0,k,0
7,fgrhjherw,0,1,0,5,1.2.826.0.1.3680043.2.950.97049.20191207115916.751650.1,18,1,0,k,0
7,fgrhjherw,0,1,0,5,patient381.Oukairecsjep.DX,19,1,0,k,0
7,fgrhjherw,0,1,0,5,1.2.840.1136982020032805052135974.42,20,1,0,k,0
7,fgrhjherw,0,1,0,6,1.2.840.114387.1828785433.15704.19797.47433.244305183440909_1.Ommi155q3pq1.DX-trans-C0,1,1,0,k,0
7,fgrhjherw,0,1,0,6,patient7529403_1.Oe05ixlf1sjm.DX-trans-C0,2,1,0,k,0
7,fgrhjherw,0,1,0,6,1.2.840.114387.994527242.25399.18918.34457.84142431728055,3,1,0,k,0
7,fgrhjherw,0,1,0,6,1.2.840.114387.3830367849.394.16992.44574.167301989341660,4,1,0,k,0
7,fgrhjherw,0,1,0,6,1.2.840.114387.2232353716.16123.16416.33081.65078187827693_1.O2z13z22kdf0.DX-trans-C180,5,1,0,k,0
7,fgrhjherw,0,1,0,6,patient991.Onffdqypyj00.DX,6,1,0,k,0
7,fgrhjherw,0,1,0,6,1.2.826.0.1.3680043.2.876.7087.1.807.20181106111759.0.25_1.Odjxcy45beli.DX-trans-C0,7,1,0,k,0
7,fgrhjherw,0,1,0,6,1.2.840.1136982020032810482051348.53,8,1,0,k,0
7,fgrhjherw,0,1,0,6,patient771.Oxd1hz5rwstz.DX,9,1,0,k,0
7,fgrhjherw,0,1,0,6,1.2.826.0.1.3680043.2.950.215929.20200113165310.61073.1,10,1,0,k,0
7,fgrhjherw,0,1,0,6,patient17495448_1.Onsfbfadjv3e.DX-trans-C0,11,1,0,k,0
7,fgrhjherw,0,1,0,6,patient1101.Oab4u01sczbn.DX,12,1,0,k,0
7,fgrhjherw,0,1,0,6,patient7480972_1.O4n4yisustmh.DX-trans-C0,13,1,0,k,0
7,fgrhjherw,0,1,0,6,1.2.840.114387.1698592446.21921.19401.41413.255380881640349_1.Oilhc11lwv2u.DX-trans-C0,14,1,0,k,0
7,fgrhjherw,0,1,0,6,1.2.392.200046.100.14.120498252740790404661049359204523421042,15,1,0,k,0
7,fgrhjherw,0,1,0,6,1.2.840.114387.10577153.10654.16581.42204.280463904957772,16,1,0,k,0
7,fgrhjherw,0,1,0,6,1.2.840.114387.431840581.7002.16538.44069.252879160962137_1.Ovcwdnt5re0x.DX-trans-C0,17,1,0,k,0
7,fgrhjherw,0,1,0,6,1.Odxuz01s532s.DX,18,1,0,k,0
7,fgrhjherw,0,1,0,6,1.2.840.114387.2078987795.5314.18483.35775.135817746222217_1.O43vsuhsiyoc.DX-trans-C0,19,1,0,k,0
7,fgrhjherw,0,1,0,6,patient12114864_1.O0ub21uoo2l3.DX-trans-C0,20,1,0,k,0
7,fgrhjherw,0,1,0,7,patient81.Olm4uji1thpj.DX,1,0,1,k,0
7,fgrhjherw,0,1,0,7,3.Op0ybkl1ftdc.DX,2,0,1,k,0
7,fgrhjherw,0,1,0,7,1.Os4getmndtqi.DX,3,0,1,k,0
7,fgrhjherw,0,1,0,7,1.Ovm2fvlh15uv.DX,4,0,1,k,0
7,fgrhjherw,0,1,0,7,1.2.840.114387.1998416319.39993.17282.35804.73455875415389_2.Om5kk0x01ra0.DX-trans-C0,5,0,1,k,0
7,fgrhjherw,0,1,0,7,patient961.Ofkabxuk1io3.DX,6,0,1,k,0
7,fgrhjherw,0,1,0,7,patient871.Okpcrsdw0lfy.DX,7,0,1,k,0
7,fgrhjherw,0,1,0,7,patient381.Otwaacvltxek.DX,8,0,1,k,0
7,fgrhjherw,0,1,0,7,1.2.840.114387.2049132573.38522.17141.34176.55641359076189_1.Ot0lgaceruej.DX-trans-C180,9,0,1,k,0
7,fgrhjherw,0,1,0,7,patient1041.Otjunbbvqtcv.DX,10,0,1,k,0
7,fgrhjherw,0,1,0,7,patient584.Oegmc1crboyl.OT,11,0,1,k,0
7,fgrhjherw,0,1,0,7,patient591.Oqnzb5nslqss.DX,12,0,1,k,0
7,fgrhjherw,0,1,0,7,patient1021.Omkgr3sixr5q.DX,13,0,1,k,0
7,fgrhjherw,0,1,0,7,patient16517791_1.Onb0v0yy4hds.DX-trans-C0,14,0,1,k,0
7,fgrhjherw,0,1,0,7,1.2.840.114387.2304233298.41339.17201.41729.230842991163830,15,0,1,k,0
7,fgrhjherw,0,1,0,7,patient15700048_1.O4y0eflxly2e.DX-trans-C0,16,0,1,k,0
7,fgrhjherw,0,1,0,7,1.2.826.0.1.3680043.2.950.14810.20191209101900.258170.2,17,0,1,k,0
7,fgrhjherw,0,1,0,7,patient731.Olqed33ahwlz.DX,18,0,1,k,0
7,fgrhjherw,0,1,0,7,1.2.840.1136982019111103053729496.67,19,0,1,k,0
7,fgrhjherw,0,1,0,7,patient781.Ouzjzbhgas2k.DX,20,0,1,k,0
7,fgrhjherw,0,1,0,8,1.2.826.0.1.3680043.8.226.691897.614959258.4920693887.129280377_1.Og1cmalirzki.DX-trans-C0,1,0,1,k,0
7,fgrhjherw,0,1,0,8,patient12202469_1.Odkwyvvsol4y.DX-trans-C0,2,0,1,k,0
7,fgrhjherw,0,1,0,8,patient1151.O3njnfnhokvn.DX,3,0,1,k,0
7,fgrhjherw,0,1,0,8,1.2.840.114387.1739772233.40064.18308.38667.137373091818949,4,0,1,k,0
7,fgrhjherw,0,1,0,8,patient91.Oflhss5rsrm3.DX,5,0,1,k,0
7,fgrhjherw,0,1,0,8,1.Otykju0naqxh.DX,6,0,1,k,0
7,fgrhjherw,0,1,0,8,patient13668768_1.Ooyrjznnwaxo.DX-trans-C0,7,0,1,k,0
7,fgrhjherw,0,1,0,8,patient191.Oz1nblgr5kmu.DX,8,0,1,k,0
7,fgrhjherw,0,1,0,8,patient14521690_1.Ov3zrkdehsqb.DX-trans-C0,9,0,1,k,0
7,fgrhjherw,0,1,0,8,1.2.840.114387.497960139.33154.20326.40637.209996669851057,10,0,1,k,0
7,fgrhjherw,0,1,0,8,patient541.Oa5z1qtgasln.DX,11,0,1,k,0
7,fgrhjherw,0,1,0,8,1.2.840.1136982019120607235744084.294,12,0,1,k,0
7,fgrhjherw,0,1,0,8,1.2.840.114387.1270487625.13256.18059.37222.29347849606802_1.On1qxfn3fvfb.DX-trans-C0,13,0,1,k,0
7,fgrhjherw,0,1,0,8,patient13469095_6.O43dkvblkvuf.DX-trans-C0,14,0,1,k,0
7,fgrhjherw,0,1,0,8,patient131.Oqusfcdowgyx.DX,15,0,1,k,0
7,fgrhjherw,0,1,0,8,1.2.840.1136982019120705190922237.1333,16,0,1,k,0
7,fgrhjherw,0,1,0,8,1.2.840.114387.526162985.8668.18760.40577.150405114058275_1.On3eduvecra0.DX-trans-C0,17,0,1,k,0
7,fgrhjherw,0,1,0,8,1.2.840.114387.1472060897.52012.19783.40127.78495851652316_1.Ogvmd0myccu0.DX-trans-C0,18,0,1,k,0
7,fgrhjherw,0,1,0,8,patient1001.Oiztb1ssno3i.DX,19,0,1,k,0
7,fgrhjherw,0,1,0,8,1.Odp2rmbxomdr.DX,20,0,1,k,0
7,fgrhjherw,0,1,0,9,1.2.840.114387.7868034.30760.18132.47594.128692236810290,1,1,1,k,0
7,fgrhjherw,0,1,0,9,patient541.Oyoav5fysibi.DX,2,1,1,k,0
7,fgrhjherw,0,1,0,9,1.2.840.114387.4132248675.44473.17557.43948.124463694447941,3,1,1,k,0
7,fgrhjherw,0,1,0,9,1.2.840.114387.288440063.51715.18690.45776.263910936637720,4,1,1,k,0
7,fgrhjherw,0,1,0,9,1.2.840.114387.265335251.61052.18374.41441.228983696642224_1.Oln5xrnph5mx.DX-trans-C0,5,1,1,k,0
7,fgrhjherw,0,1,0,9,1.2.840.114387.1390690922.28451.19810.36118.205532563265865_1.O0kxylc422qa.DX-trans-C90,6,1,1,k,0
7,fgrhjherw,0,1,0,9,1.2.840.114387.265335251.61052.18374.41441.228983696642224_1.Otqpcgpqun2b.DX-trans-C0,7,1,1,k,0
7,fgrhjherw,0,1,0,9,patient71.O1rezlewrggp.DX,8,1,1,k,0
7,fgrhjherw,0,1,0,9,patient11877683_1.Oiznfkwdq3c4.DX-trans-C0,9,1,1,k,0
7,fgrhjherw,0,1,0,9,patient12481551_3.Ofhchk4rpbyn.DX-trans-C0,10,1,1,k,0
7,fgrhjherw,0,1,0,9,1.2.40.0.13.1.10.230.100.74.238057655.20190923120812288.182_1.Ol0wsh4ezdcu.DX-trans-C0,11,1,1,k,0
7,fgrhjherw,0,1,0,9,1.2.840.114387.1005371788.52436.18675.49054.146709244535777,12,1,1,k,0
7,fgrhjherw,0,1,0,9,1.2.840.114387.1828785433.15704.19797.47433.244305183440909_1.Ok3flb22mbt5.DX-trans-C0,13,1,1,k,0
7,fgrhjherw,0,1,0,9,1.Oakcu3dvvz3p.DX,14,1,1,k,0
7,fgrhjherw,0,1,0,9,patient381.Ojklsonhv1kw.DX,15,1,1,k,0
7,fgrhjherw,0,1,0,9,patient601.Osu3tlfvqtrc.DX,16,1,1,k,0
7,fgrhjherw,0,1,0,9,patient12502187_1.Ogypwmltokm5.DX-trans-C0,17,1,1,k,0
7,fgrhjherw,0,1,0,9,1.2.840.114387.49405174.57598.19381.47415.269382081010196_1.Ocbd4wht1pvc.DX-trans-C0,18,1,1,k,0
7,fgrhjherw,0,1,0,9,patient5741428_5.Oizant5qi50i.DX-trans-C0,19,1,1,k,0
7,fgrhjherw,0,1,0,9,patient301.Oubidnidzzsq.DX,20,1,1,k,0
7,fgrhjherw,0,1,0,10,1.Od2bec4p0wfz.DX,1,1,1,k,0
7,fgrhjherw,0,1,0,10,1.2.840.114387.1890695041.16599.18303.43713.28423723341146_1.Owao3gqzljy2.DX-trans-C0,2,1,1,k,0
7,fgrhjherw,0,1,0,10,patient331.Osml04xw4ybm.DX,3,1,1,k,0
7,fgrhjherw,0,1,0,10,patient1031.Omo0ytbw2ff3.DX,4,1,1,k,0
7,fgrhjherw,0,1,0,10,1.2.840.114387.1533553662.25588.16979.47934.214128280054779_1.Oodltmhrllhs.DX-trans-C0,5,1,1,k,0
7,fgrhjherw,0,1,0,10,1.2.826.0.1.3680043.2.950.23718.20200112212533.93092.1,6,1,1,k,0
7,fgrhjherw,0,1,0,10,1.2.840.114387.1046748452.15215.16742.39946.87604992307164,7,1,1,k,0
7,fgrhjherw,0,1,0,10,patient711.Ognuz3f2w4q5.DX,8,1,1,k,0
7,fgrhjherw,0,1,0,10,patient213.Opxesizl3n1s.DX,9,1,1,k,0
7,fgrhjherw,0,1,0,10,patient901.O5bnnrdwfwxe.DX,10,1,1,k,0
7,fgrhjherw,0,1,0,10,patient411.O0szfd1viocu.DX,11,1,1,k,0
7,fgrhjherw,0,1,0,10,patient7015672_1.Oemyjvggspyy.DX,12,1,1,k,0
7,fgrhjherw,0,1,0,10,1.2.840.114387.3814147920.25246.19500.36614.249682771326635,13,1,1,k,0
7,fgrhjherw,0,1,0,10,1.2.840.114387.1469847848.38051.20298.39511.25439745639302,14,1,1,k,0
7,fgrhjherw,0,1,0,10,1.Octv0dhsd2xm.DX,15,1,1,k,0
7,fgrhjherw,0,1,0,10,patient18321953_1.Oebi0mcqwikw.DX-trans-C0,16,1,1,k,0
7,fgrhjherw,0,1,0,10,1.2.826.0.1.3680043.2.950.19346.8730.20180208150212_1.Oauhltsdznyv.DX-trans-C0,17,1,1,k,0
7,fgrhjherw,0,1,0,10,1.2.840.114387.170608986.14725.18213.42196.177271113674480_1.O5vx3h0pdwv3.DX-trans-C0,18,1,1,k,0
7,fgrhjherw,0,1,0,10,patient751.O3t033r5xpyt.DX,19,1,1,k,0
7,fgrhjherw,0,1,0,10,1.2.392.200046.100.2.1.203178707777386.200112082021.3.1.2,20,1,1,k,0
1,bfdbrh,0,5,1,1,patient12797468_1.O3p1nqamebal.DX-trans-C0,1,0,0,t,1
1,bfdbrh,0,5,1,1,patient121.Opbaxm5wa1d1.CR,2,0,0,t,1
1,bfdbrh,0,5,1,1,1.2.840.1136982019120611223575081.1167,3,0,0,t,1
1,bfdbrh,0,5,1,1,1.Okuxnoly3z43.DX,4,0,0,t,1
1,bfdbrh,0,5,1,1,1.2.826.0.1.3680043.2.950.286962.3071.20191008014356_1.O4424k4hskgq.DX-trans-C0,5,0,0,t,1
1,bfdbrh,0,5,1,1,patient581.Ocmnxfeqcp1s.OT,6,0,0,t,1
1,bfdbrh,0,5,1,1,1.2.840.1136982019120710310661465.51,7,0,0,t,1
1,bfdbrh,0,5,1,1,patient671.Osv2gdj5jcgx.DX,8,0,0,t,1
1,bfdbrh,0,5,1,1,1.2.840.114387.92611778.1733.20160.36723.64505034328609,9,0,0,t,1
1,bfdbrh,0,5,1,1,1.2.840.114387.884822791.16298.18690.46315.118197261326953_1.Orqwdkio3pzy.DX-trans-C0,10,0,0,t,1
1,bfdbrh,0,5,1,1,patient61.Onvuht53wnlq.DX,11,0,0,t,1
1,bfdbrh,0,5,1,1,patient583.O3yuo1j5mpdl.OT,12,0,0,t,1
1,bfdbrh,0,5,1,1,1.2.840.114387.1782440777.17348.16939.41475.237692864819676_1.O5idmfjf3qtr.DX-trans-C0,13,0,0,t,1
1,bfdbrh,0,5,1,1,1.2.840.114387.1813723902.25374.18181.47490.260956102945128_1.O55tgtxkgbzo.DX-trans-C180,14,0,0,t,1
1,bfdbrh,0,5,1,1,patient15700048_1.O1d24ki2qzis.DX-trans-C0,15,0,0,t,1
1,bfdbrh,0,5,1,1,1.Owrwfxfihfgz.DX,16,0,0,t,1
1,bfdbrh,0,5,1,1,patient582.Odwlh2jvq2su.OT,17,0,0,t,1
1,bfdbrh,0,5,1,1,patient71.Ootnz4ahv0z0.DX,18,0,0,t,1
1,bfdbrh,0,5,1,1,patient1081.Ogvezc3qfshe.DX,19,0,0,t,1
1,bfdbrh,0,5,1,1,1.2.840.114387.1745250534.29151.18416.41181.197141445117028_1.O52zinuxngz5.DX-trans-C0,20,0,0,t,1
1,bfdbrh,0,5,1,2,1.2.840.114387.1547190832.46539.19841.37351.216842080968437_1.O3ahy2cknjbm.DX-trans-C0,1,0,0,t,1
1,bfdbrh,0,5,1,2,1.2.840.1136982019120610084685043.1547,2,0,0,t,1
1,bfdbrh,0,5,1,2,patient531.Oih23fsd1p3e.DX,3,0,0,t,1
1,bfdbrh,0,5,1,2,1.2.840.114387.83477908.35428.17991.34846.265362517327781,4,0,0,t,1
1,bfdbrh,0,5,1,2,patient171.Ork3gvf0on2i.DX,5,0,0,t,1
1,bfdbrh,0,5,1,2,patient16517791_1.Or4ygiqraftn.DX-trans-C0,6,0,0,t,1
1,bfdbrh,0,5,1,2,patient831.Oycrkbzh32qe.DX,7,0,0,t,1
1,bfdbrh,0,5,1,2,patient7036064_1.Ogp00umqiuij.DX-trans-C0,8,0,0,t,1
1,bfdbrh,0,5,1,2,1.O0vpxpfi10h0.DX,9,0,0,t,1
1,bfdbrh,0,5,1,2,patient13246093_1.Orp4povbhi5s.DX-trans-C0,10,0,0,t,1
1,bfdbrh,0,5,1,2,1.2.840.114387.1757687707.2667.19682.33919.255069676468175_1.O4ucsyiuwkq1.DX-trans-C0,11,0,0,t,1
1,bfdbrh,0,5,1,2,1.2.840.114387.109236580.31073.18206.47900.188182940312068_1.O44b0huggp1t.DX-trans-C0,12,0,0,t,1
1,bfdbrh,0,5,1,2,patient12063145_1.Oc04fgto01wm.DX-trans-C0,13,0,0,t,1
1,bfdbrh,0,5,1,2,1.2.840.114387.2419034848.33775.16758.37545.140573517037471_1.Oitmetn55zao.DX-trans-C0,14,0,0,t,1
1,bfdbrh,0,5,1,2,1.Ouems0qzk0r2.DX,15,0,0,t,1
1,bfdbrh,0,5,1,2,patient381.O5vxlax35cji.DX,16,0,0,t,1
1,bfdbrh,0,5,1,2,1.2.840.1136982019120609414698414.65,17,0,0,t,1
1,bfdbrh,0,5,1,2,1.2.840.114387.3174760081.2237.20274.47745.255944500412289,18,0,0,t,1
1,bfdbrh,0,5,1,2,1.2.840.1136982019120610324296937.12,19,0,0,t,1
1,bfdbrh,0,5,1,2,patient16071921_1.O1dgbbjsowco.DX-trans-C0,20,0,0,t,1
1,bfdbrh,0,5,1,3,1.2.840.114387.2052574178.23149.19344.47976.190223291927051_1.O1hqhtqpi4wo.DX-trans-C0,1,0,1,t,1
1,bfdbrh,0,5,1,3,patient991.O2kenxsmsm3j.DX,2,0,1,t,1
1,bfdbrh,0,5,1,3,1.2.840.114387.2095227105.34746.19352.48093.820415.11576281_4.O30msgewocwx.DX-trans-C0,3,0,1,t,1
1,bfdbrh,0,5,1,3,patient13835298_1.Otlbxmmpjtuh.DX-trans-C0,4,0,1,t,1
1,bfdbrh,0,5,1,3,1.2.840.114387.1245902151.30964.19153.39780.1277452911829_1.Oqbglizwebqh.DX-trans-C0,5,0,1,t,1
1,bfdbrh,0,5,1,3,patient831.Oa54srvsuxbn.DX,6,0,1,t,1
1,bfdbrh,0,5,1,3,1.2.840.114387.2031362204.46699.19495.37500.186804080852284_1.Oceydoft5ppt.DX-trans-C0,7,0,1,t,1
1,bfdbrh,0,5,1,3,patient10486720_1.O15ayfcaxo3w.DX-trans-C0,8,0,1,t,1
1,bfdbrh,0,5,1,3,1.Oqrhywbzuyx1.DX,9,0,1,t,1
1,bfdbrh,0,5,1,3,1.2.840.114387.1093670916.20673.16995.34234.59043316302908,10,0,1,t,1
1,bfdbrh,0,5,1,3,1.On4hrkpbopyd.DX,11,0,1,t,1
1,bfdbrh,0,5,1,3,patient381.Oradzmxyhz2d.DX,12,0,1,t,1
1,bfdbrh,0,5,1,3,1.2.826.0.1.3680043.2.950.7080.20200114184915.891318.1,13,0,1,t,1
1,bfdbrh,0,5,1,3,patient1081.Obwj0dct1kfo.DX,14,0,1,t,1
1,bfdbrh,0,5,1,3,patient13585454_1.O0v2ax1aazdi.DX-trans-C0,15,0,1,t,1
1,bfdbrh,0,5,1,3,1.2.840.114387.109236580.31073.18206.47900.188182940312068_1.O4rgexces5op.DX-trans-C180,16,0,1,t,1
1,bfdbrh,0,5,1,3,1.2.840.114387.1472060897.52012.19783.40127.78495851652316_1.Oijuad4zlt2a.DX-trans-C180,17,0,1,t,1
1,bfdbrh,0,5,1,3,1.2.840.114387.1853132226.18360.19280.45991.263960918993377_1.Og5sjaddyrcx.DX-trans-C0,18,0,1,t,1
1,bfdbrh,0,5,1,3,patient211.O5imdpxn330f.DX,19,0,1,t,1
1,bfdbrh,0,5,1,3,patient121.Of3uaebzd4om.CR,20,0,1,t,1
1,bfdbrh,0,5,1,4,patient411.Oyqtp1vgdpn3.DX,1,0,1,t,1
1,bfdbrh,0,5,1,4,1.2.840.114387.1739990687.18146.18235.36301.18111002229369_4.Olxezeyeqt5q.DX-trans-C0,2,0,1,t,1
1,bfdbrh,0,5,1,4,patient8602586_1.Oyuuusfzmhhr.DX-trans-C0,3,0,1,t,1
1,bfdbrh,0,5,1,4,patient4257326_1.O1w4aczvr3mv.DX-trans-C0,4,0,1,t,1
1,bfdbrh,0,5,1,4,1.2.840.1136982019120709401039072.26,5,0,1,t,1
1,bfdbrh,0,5,1,4,patient15431100_1.Otescccmaxdx.DX-trans-C0,6,0,1,t,1
1,bfdbrh,0,5,1,4,1.2.840.114387.1275397819.53590.18928.42216.243829063652084,7,0,1,t,1
1,bfdbrh,0,5,1,4,1.2.840.114387.38991046.59195.18675.35056.232298896124273_1.Ok45kizozea3.DX-trans-C0,8,0,1,t,1
1,bfdbrh,0,5,1,4,1.2.840.114387.1570899075.21587.19450.36744.196727151219212_1.Ozbywpannafq.DX-trans-C0,9,0,1,t,1
1,bfdbrh,0,5,1,4,patient15843705_1.Okd004yop1en.DX-trans-C0,10,0,1,t,1
